ID,Name,Votes,Description,Date,Status,URL
WEBFLOW-I-5313,Condition formatting,1,I would like to have elements appear differently (color size display state etc) based on the condition of another element. For example. If the user clicks a link the 1st time one thing will occur. A different action will occur or an element will appear differently when the same element is clicked a 2nd or 3rd time etc.,30/08/2022,None,https://wishlist.webflow.com/ideas/WEBFLOW-I-5313
WEBFLOW-I-5312,Add conditional and case (if/then) functionality to interactions,1,I often want the behavior of an interaction to be different depending on any number of circumstances. It could be as simple as to trigger different interactions if certain criteria is or is not met.,30/08/2022,None,https://wishlist.webflow.com/ideas/WEBFLOW-I-5312
WEBFLOW-I-5309,Symbol States and Custom Controls,1,Creating states akin to Figma‘s components — as well as the ability to create custom switches and drop-downs to control the states would really open Webflow up in a big way.,30/08/2022,None,https://wishlist.webflow.com/ideas/WEBFLOW-I-5309
WEBFLOW-I-5308,Symbols in Collection Lists,1,Being able to add symbols into a collection list and link up exposed values to collection fields would be magic.,30/08/2022,None,https://wishlist.webflow.com/ideas/WEBFLOW-I-5308
WEBFLOW-I-5307,Global Fields,1,Custom fields for once off pieces of information images colours etc. that flow throughout the entire site. These could be linked to individual elements rather than having to create an entire collection and drop in a collection list.,30/08/2022,None,https://wishlist.webflow.com/ideas/WEBFLOW-I-5307
WEBFLOW-I-4660,Target open states for dropdowns nav menus etc. via the States selector.,2,Today manipulating states for some elements is a chore. Specifically open/close for nav menus & dropdowns active states for tabs & links and more require navigating to the Element Settings panel opening your menu/dropdown and then navigating back to the Styles Panel. The same can be said for the 'Current' state for links; you can only manipulate this value by selecting a link which is directed to the current page.My suggestion is simple; make these states easily accessible from a class level in the states menu. There's already a pattern for this as seen in checkmarks and radio buttons; the checked states dynamically appear in the states menu when manipulating custom checkmark values.,03/11/2021,None,https://wishlist.webflow.com/ideas/WEBFLOW-I-4660
WEBFLOW-I-3802,Ability to move grouped keyframes up or down the animation timeline to change start or end timing of entire animation without having to move each one individually,3,It's very frustrating when you have a lot of animation keyframes in an On Scroll animation for example and you just want the whole animation to start a little earlier or later. Currently trying to move multiple keyframes up or down the timeline just combines them all together wiping out the whole timing. The closer it functions to the expected animation timeline UI the better,06/01/2021,Reviewed,https://wishlist.webflow.com/ideas/WEBFLOW-I-3802
WEBFLOW-I-3801,Ability to enter a precise 'On Scroll' animation % on the timeline rather than just dragging into position,3,It would be so much better to be able to click and enter an exact % on the left hand side of the On Scroll animation timeline rather than having to rely on dragging the bars around which is fiddly imprecise and very annoying when trying to create a large distance between items especially for the last bar in the animation,06/01/2021,Reviewed,https://wishlist.webflow.com/ideas/WEBFLOW-I-3801
WEBFLOW-I-4648,A built-in setting to stop background videos from looping. This feature should be available in Starter account too.,2,,02/11/2021,None,https://wishlist.webflow.com/ideas/WEBFLOW-I-4648
WEBFLOW-I-2022,Facebook video embeds in blog posts,5,Embedding Facebook videos in blog posts is a problem because we don't have access to html and when adding a video the normal way (using the video icon and placing URL) a huge white space appears beneath the video. This needs to be fixed.,15/05/2019,Reviewed,https://wishlist.webflow.com/ideas/WEBFLOW-I-2022
WEBFLOW-I-5303,Embed CMS Item,1,I'd love to see Webflow integrate an embed field within the CMS collection item list.,29/08/2022,None,https://wishlist.webflow.com/ideas/WEBFLOW-I-5303
WEBFLOW-I-5302,New Video for Adding Google Analytics,1,Hi there You mention on your site that your current "setting up Google Analytics to your site" video is going to be updated soon. When you film this video can you please also include how to get a tracking ID that doesn't begin with 'UA" as this doesn't seem to apply anymore.,29/08/2022,None,https://wishlist.webflow.com/ideas/WEBFLOW-I-5302
WEBFLOW-I-4645,Plugin - product comparison tables,2,I would love to have a plugin with which to make product comparison tables like the ones this website does (https://www.compralobueno.com/gaming/mesas-gaming/) because from what I understand webflow does not have table support yet. I think it is a good way both to make life easier for users and to increase your number of own tools.,01/11/2021,Reviewed,https://wishlist.webflow.com/ideas/WEBFLOW-I-4645
WEBFLOW-I-3796,Pre-configure and manage global styles separately,3,Hi all!  I believe Webflow and it's community would benefit greatly if designers and developers are able to build clearly defined design systems by enabling them to pre-configure and manage global class styles without touching a single object.  If we take a look at how someone would set up a global style sheet using TailwindCSS or a similar framework we would always seperate colors form typography form spacing etc.  If Webflow allows us to manage these global styles without touching objects styling components becomes as easy as writing some classes. And that would speed my work up tremendously because right now during my design phases I define and maintain my design system in Figma and Notion.  Hope you guys agree thanks for reading! Dylan,04/01/2021,Reviewed,https://wishlist.webflow.com/ideas/WEBFLOW-I-3796
WEBFLOW-I-875,Exclusive Toggles,7,I have a “Featured post” toggle in my CMS for blog posts… When I toggle a new blog post as featured the previous featured post is still actively on. This forces me to go back to the previous featured blog post and change toggle it off. Ideally there’s a “Exclusive Toggle” which automatically forces all toggles to be turned off when a slider is turned off. This way one can easily turn on a featured post without needing to turn off other toggles for previously featured posts. When choosing toggles you can select a regular toggle or an [ Exclusive Toggle/Switch ].,11/09/2017,None,https://wishlist.webflow.com/ideas/WEBFLOW-I-875
